latitude,longitude,time
-37.62484,148.0062,2019-11-28 0354
-37.274879999999996,148.35828999999998,2019-11-28 0354
-37.27153,148.35754,2019-11-28 0354
-37.62085,148.00993,2019-11-28 0354
-37.29564,148.35828,2019-11-28 0354
-36.62518,147.26917,2019-11-28 0354
-36.62243,147.26373,2019-11-28 0354
-36.62305,147.25909,2019-11-28 0354
-36.62368,147.25449,2019-11-28 0354
-36.624309999999994,147.24986,2019-11-28 0354
-36.59922,147.25438,2019-11-28 0354
-36.60013,147.25136,2019-11-28 0354
-36.59613,147.25499,2019-11-28 0354
-36.587509999999995,147.2668,2019-11-28 0354
-36.57606,147.27374,2019-11-28 0354
-36.57267,147.27299,2019-11-28 0354
-36.56864,147.27678999999998,2019-11-28 0354
-36.56928,147.27219,2019-11-28 0354
-36.56463,147.28049,2019-11-28 0354
-36.56126,147.27966,2019-11-28 0354
-36.55787,147.27884,2019-11-28 0354
-36.55173,147.27267,2019-11-28 0354
-36.548970000000004,147.26738,2019-11-28 0354
-36.604459999999996,147.24158,2019-11-28 0354
-36.57359,147.24094,2019-11-28 0354
-36.55389,147.23154,2019-11-28 0354
-36.61461,147.14076,2019-11-28 0354
-36.6152,147.14236,2019-11-28 0354
-36.6092,147.16037,2019-11-28 0354
-36.611779999999996,147.14172,2019-11-28 0354
-36.60628,147.13076999999998,2019-11-28 0354
-36.60287,147.13007,2019-11-28 0354
-36.59435,147.16647,2019-11-28 0354
-36.599470000000004,147.12926000000002,2019-11-28 0354
-36.59093,147.16582,2019-11-28 0354
-36.58752,147.16516000000001,2019-11-28 0354
-36.55226,147.16683999999998,2019-11-28 0354
-36.54823,147.17064,2019-11-28 0354
-36.54886,147.166,2019-11-28 0354
-37.31637,148.38918999999999,2019-11-28 0354
-37.3629,147.96528999999998,2019-11-28 0354
-37.356840000000005,147.95606999999998,2019-11-28 0354
-37.3541,147.95087,2019-11-28 0354
-37.35074,147.95009,2019-11-28 0354
-37.35136,147.94571000000002,2019-11-28 0354
-37.35393,148.32071000000002,2019-11-28 0354
-37.68663,147.98543999999998,2019-11-28 0354
-37.68199,147.99374,2019-11-28 0354
-37.68262,147.9912,2019-11-28 0354
-37.67924,147.99046,2019-11-28 0354
-37.67988,147.98595,2019-11-28 0354
-37.67123,147.99794,2019-11-28 0354
-37.66722,148.00165,2019-11-28 0354
-37.68269,147.91673,2019-11-28 0354
-37.66532,148.01512,2019-11-28 0354
-37.66595,148.01064,2019-11-28 0354
-37.45113,147.58049,2019-11-28 0354
-37.45961,147.6205,2019-11-28 0354
-37.45839,147.6293,2019-11-28 0354
-37.45778,147.6337,2019-11-28 0354
-37.6666,148.00613,2019-11-28 0354
-37.66132,148.01886000000002,2019-11-28 0354
-37.66195,148.01436,2019-11-28 0354
-37.66259,148.00987,2019-11-28 0354
-37.66322,148.00537,2019-11-28 0354
-37.66386,148.00089,2019-11-28 0354
-37.65794,148.0181,2019-11-28 0354
-37.65985,148.00461,2019-11-28 0354
